symbol,search_date,headline,summary,source,url,published_at
MSFT,2025-10-15,BlackRock’s $40 Billion AI Deal Exposes Massive Arbitrage Opportunity for Bitcoin Miners,A $40 billion BlackRock AI deal just tipped off a $5 million opportunity Bitcoin miners can’t afford to ignore.,Yahoo,https://finnhub.io/api/news?id=722e124e5e6df694cf62585a913992cafab68d31c4c3bd2729d34490833b0b44,2025-10-15 23:14:31
MSFT,2025-10-15,Why Microsoft Stock May Be the First $5 Trillion Giant,Microsoft has the financial and technological engine to sustain long-term compounding growth.,Yahoo,https://finnhub.io/api/news?id=a04ae2480b018a0026bfb121b66140f4de15a43d719dfce57b64f0c10d2e953f,2025-10-15 22:53:31
MSFT,2025-10-15,Sector Update: Tech Stocks Climb Late Afternoon,Tech stocks rose late Wednesday afternoon with the Technology Select Sector SPDR Fund (XLK) adding 0,Yahoo,https://finnhub.io/api/news?id=004ad51bf8cf8ebe859a6fdcfb1bb6c434a1bb4b196df797afa831d903c6cb0b,2025-10-15 22:49:11
MSFT,2025-10-15,"Microsoft, Nscale Ink 200K GB300 GPU Deal","Microsoft and Nscale's 200,000-GPU rollout cements one of the biggest AI infrastructure plays to date",Yahoo,https://finnhub.io/api/news?id=baac4d25c3a3d419cc66fae2eecc61610422230f977ec2a31449c849fa399ccf,2025-10-15 22:22:55
MSFT,2025-10-15,Nvidia Stock Wavers After Latest Data Center Deal,Nvidia stock wavered Wednesday after the AI chip leader garnered additional business from British data center operator Nscale.,Yahoo,https://finnhub.io/api/news?id=facfe173dbf80892436b94320c2820b69bdff2cb51a3dabae1992637431f1606,2025-10-15 21:33:13
MSFT,2025-10-15,Houston Teen Leads Effort to Close Texas's Digital Divide,"A Houston-area high school senior is helping bring technology and opportunity to students and communities that need it most. Rayaan Khan, a senior at Klein Collins High School in Spring, has taken a leading role in expanding 360Assist, the philanthropic arm of Works360, a global leader in technology enablement and demo-kit solutions. Texans can now nominate local organizations for future donation rounds at 360-assist.com/nominate .",Yahoo,https://finnhub.io/api/news?id=34c1f93e3c017264649ecb8cf279617f39a26aba7de33f320c29d4f1b3a13f4a,2025-10-15 21:28:00
MSFT,2025-10-15,"Trump Era Funding Boosts Quantum: AMZN, MSFT, IONQ Poised for Gains","Trump-era quantum funding plans could supercharge Amazon, Microsoft and IonQ as government and private investments accelerate commercialization.",Yahoo,https://finnhub.io/api/news?id=6bb6a31908e58569271e2f3ee760329a0b734167880c0fcbc4c9d96fb573fa54,2025-10-15 21:00:00
MSFT,2025-10-15,Meta commits $1.5 billion for AI data center in Texas,"By Echo Wang NEW YORK (Reuters) -Meta Platforms said on Wednesday it would invest $1.5 billion in a data center in Texas, breaking ground at its 29th such facility globally, as the social media giant",Yahoo,https://finnhub.io/api/news?id=28739d2a977eb661e19585d715e43fcadbc08b27651f6dce83750bdbfba7f7b7,2025-10-15 20:32:01
MSFT,2025-10-14,TSMC Earnings: Here's What To Expect As AI Reaches A Fever Pitch,Discover why TSMC's strong earnings and AI leadership make it a top stock to watch now. Click for my updated look at TSM stock and my earnings preview.,SeekingAlpha,https://finnhub.io/api/news?id=707eb005df326e88f17985cc22717d8ecd183402ddfee86d1d272a965171d3f4,2025-10-14 21:35:49
MSFT,2025-10-14,Liberty All-Star® Equity Fund September 2025 Monthly Update,"BOSTON, October 14, 2025--Liberty All-Star® Equity Fund September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=61abfb4cc05e8cd674fa890bf38edbc96e6eb23c834f4f1a0a85a0d40ba2c6d9,2025-10-14 19:49:00
MSFT,2025-10-14,"Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update","BOSTON, October 14, 2025--Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=70d29f5019b1679258d637e229e572a0bed39366e65760b9ced22d2ab54ceb08,2025-10-14 19:48:00
MSFT,2025-10-14,Basic Materials Roundup: Market Talk,"Find insight on BASF, Merdeka Gold Resources and more in the latest Market Talks covering basic materials.",Yahoo,https://finnhub.io/api/news?id=c6e27904b8d222c0a8a8925dc4fa8225822cbc5c9ac88b2267403dda34667f05,2025-10-14 19:47:00
MSFT,2025-10-14,Walmart stock pops on OpenAI partnership to create a ChatGPT shopping experience,Walmart is the latest company to announce a partnership with OpenAI.,Yahoo,https://finnhub.io/api/news?id=f50acb316959019681850086fa88b8568b1335b643731c830d187db92409f2f6,2025-10-14 19:04:27
MSFT,2025-10-14,PC Sales Perk Up As Microsoft Retires Windows 10 Operating System,"Personal computer shipments have accelerated for four straight quarters, a sign that a PC refresh cycle is underway.",Yahoo,https://finnhub.io/api/news?id=c114e58b0dd97c086321bdef275e56eb79fdf05f7e1a677c9812771f1b329bb2,2025-10-14 18:57:23
MSFT,2025-10-14,Why Intel (INTC) Stock Is Falling Today,"Shares of computer processor maker Intel (NASDAQ:INTC) fell 5.8% in the morning session after a Bank of America analyst downgraded the stock to ""underperform"" from ""neutral,"" citing concerns that the shares had climbed ""too far, too fast.""",Yahoo,https://finnhub.io/api/news?id=ea802452bcfa75167f5358f399783775d67db6fed541b26c0bcc662db8da3d52,2025-10-14 18:36:05
MSFT,2025-10-14,Will Visa's New Protocol Reinforce Confidence in Agent-Based Commerce?,"V's Trusted Agent Protocol, built with Cloudflare, aims to secure AI-driven commerce and build trust across digital payments.",Yahoo,https://finnhub.io/api/news?id=01d2d0d14aaee55ed84a15c23c8742f75bb454552f84abcba160dc13a5aca01c,2025-10-14 18:36:00
MSFT,2025-10-14,Can LinkedIn Revenue Growth Accelerate Microsoft Stock's Upward Trend?,"LinkedIn's revenue surge, expanding AI tools and rising engagement signal new momentum for MSFT's broader growth strategy.",Yahoo,https://finnhub.io/api/news?id=fcd34c647a36026e1d36525834c7a7e8b401713d428c7b5955e018769c069843,2025-10-14 18:13:00
MSFT,2025-10-14,Corning Rises 62.8% in Three Months: Is the Stock Worth Buying?,"GLW's 62.8% stock surge, AI-driven fiber demand, and expanding partnerships signal strong growth momentum and attractive valuation.",Yahoo,https://finnhub.io/api/news?id=4c119246fee9d5bf10cd5e2c9704364c581ae2d34ceaf9a5c45d95c5211aed50,2025-10-14 18:04:00
MSFT,2025-10-13,Realizing the Open Data Center Ecosystem Vision,"Today, the Open Compute Project Foundation (OCP), the nonprofit international organization bringing at-scale innovations and hyperscale best practices to all, announces an expansion to its Open Systems for AI, an umbrella initiative with the new Open Data Center for AI Strategic Initiative (SI), to increase efforts on key data center infrastructure challenges: power, cooling, mechanical, and management telemetry. The addition of this new strategic initiative is in response to a large increase in",Yahoo,https://finnhub.io/api/news?id=06060f1b79b1b7690623bd1144509061f6d96265cab9fb99075e22b829612176,2025-10-14 02:20:00
MSFT,2025-10-13,Nvidia DGX Spark hits market as 'world’s smallest AI supercomputer',"Nvidia's tiniest supercomputer officially hits the market on Wednesday. The DGX Spark, which Nvidia says offers data center-class performance, packs the company's GB10 Grace Blackwell superchip, as well as its ConnectX-7 networking capabilities and software stack.",Yahoo,https://finnhub.io/api/news?id=9573195703c949584965b1c26bf7fb2ed69e863a840498f262af83deef2accc3,2025-10-14 01:30:50
MSFT,2025-10-13,Equities Rebound After Friday's Rout as US Eases China Rhetoric,US equities rebounded from Friday's selloff amid signs that Washington won't discontinue trade talks,Yahoo,https://finnhub.io/api/news?id=89ec62e65746befb773fc87c40cb5bb8f3e5dd6ef23e836751a7f6d1e762f86b,2025-10-14 00:06:47
MSFT,2025-10-13,Microsoft shutting down 35-year-old app with millions of users,"Microsoft is dropping support for one of its oldest programs.Users will not be able to access content created in the program after Oct. 1, 2026.Users should migrate their files to other platforms now. When a company stops supporting a piece of software, it can be jarring for users. Many have to ...",Yahoo,https://finnhub.io/api/news?id=d4743b20f81cc6c1de22907c0673954bde388fa50fbd59f57b2724781f13cd23,2025-10-14 00:03:00
MSFT,2025-10-13,US Equity Indexes Rebound After Bessent Calms China Trade Tensions,US equity indexes rose at Monday's close after US Treasury Secretary Scott Bessent breathed positivi,Yahoo,https://finnhub.io/api/news?id=d796c454ce2299c19adb03dc2d90f6f26b8995c8328b00bc282811bead23d7b3,2025-10-13 23:53:13
MSFT,2025-10-13,"Tech earnings are coming, and perhaps ‘nothing looms larger’ than this factor","Tech earnings are coming, and perhaps ‘nothing looms larger’ than this factor",MarketWatch,https://finnhub.io/api/news?id=bf2905bea6f7b0db7ed56a57f65ee52e135cbb36e764b4a72dccd9c54163047f,2025-10-13 23:32:00
MSFT,2025-10-13,US Equity Markets End Higher as Trump Softens China Trade Rhetoric,"US equity indexes rose Monday, rebounding from a Friday slump as US-China trade tensions showed sign",Yahoo,https://finnhub.io/api/news?id=b1219917d8d8c9dc3abdb65ee361ef9ebba3395edaca4f7f84fc67c32e9fd279,2025-10-13 23:19:11
MSFT,2025-10-13,US Equity Indexes Rebound After Bessent Breathes Life Into Trump-Xi Trade Talks in South Korea,US equity indexes rose ahead of the close on Monday after US Treasury Secretary Scott Bessent inject,Yahoo,https://finnhub.io/api/news?id=9361facfb6f51d74fa2fba78f47eea960151dca4a9858ba2c7cb9f504b74c0e5,2025-10-13 23:06:23
MSFT,2025-10-13,Sector Update: Tech Stocks Gain Late Afternoon,"Tech stocks were higher late Monday afternoon, with the Technology Select Sector SPDR Fund (XLK) ris",Yahoo,https://finnhub.io/api/news?id=11583b1e0f836cffcd796ad64805c717335a4b3e2f55ca4c603b4a869c3358a3,2025-10-13 22:54:44
MSFT,2025-10-13,"Microsoft, SoftBank Eye $2 Billion Funding Deal for Autonomous Driving Firm Wayve",Funding round could value UK self-driving startup at $8 billion,Yahoo,https://finnhub.io/api/news?id=27a4f13f87515290fa9afdd7d4c5387ced91bf1e08220dfeb0c44ca03cbc5319,2025-10-13 22:14:29
MSFT,2025-10-12,2 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,"Even after a strong rally, these two storied tech franchises are some of the most compelling AI bets today.",Yahoo,https://finnhub.io/api/news?id=c11996e1d4228643760752aa301e0f76ad7a5501962f8d7551b730b06251a71b,2025-10-13 01:30:00
MSFT,2025-10-12,"SP500: It's A Dip, Not A Bubble Burst (Yet)",S&P 500 reacts to US-China trade war but AI stocks remain strong. Learn why increased volatility signals caution for investors.,SeekingAlpha,https://finnhub.io/api/news?id=2b375f6253e073584b9dfc4ee82ba09934c1d7f91a63c0c54be01e17a03145f5,2025-10-12 22:52:07
MSFT,2025-10-12,Palantir Stock Flashes Strong Fundamentals As Chart Struggles. Is AI Play A Buy?,Palantir stock bulls tout the software maker's AI strategy and strong U.S. government business amid a lofty valuation for PLTR stock.,Yahoo,https://finnhub.io/api/news?id=a7cc07773e1be4505670d961024d7c15f13075891025563804e5798eef4e33ab,2025-10-12 22:41:25
MSFT,2025-10-12,"DBS Upgrades AvePoint to Moderate Buy After Strong Q2, SaaS Momentum","AvePoint, Inc. (NASDAQ:AVPT) is one of the best-performing mid-cap tech stocks in the last three years, supported by strong SaaS growth and demand for cloud data protection. On October 8, 2025, DBS Bank upgraded AvePoint to a “Moderate Buy” rating, reflecting confidence in the company’s execution and sustained momentum across its subscription-based offerings. The upgrade […]",Yahoo,https://finnhub.io/api/news?id=15bef48b8aa47304122ce729fa0650dea4091c828853e3926cf0dc79f04f5f52,2025-10-12 21:14:09
MSFT,2025-10-12,Fee-Fi-Fo-Fum: Is A Crash Brewing For AI Stocks?,"Amid hype over artificial intelligence, the best AI stocks generate revenue or get a strategic edge from the fast evolving technology.",Yahoo,https://finnhub.io/api/news?id=93a0432b7cd73581a5e3a5c2be70106be2e497ee7caf0d69ae074c560f983c87,2025-10-12 20:03:04
MSFT,2025-10-12,"Dave Ramsey Caller Says Her Partner Wants To Marry After 25 Years And 4 Kids, But Only If She Signs A Prenup For His 300-Person Company","A woman who spent more than two decades raising four kids with her longtime partner says he finally agreed to marry her, but only if she signs a prenuptial agreement to protect his millions. Ramsey And Delony Slam The “Terrible Bargain” In a recent episode of “The Ramsey Show,” co-host John Delony read a letter from Andrea in Ohio, who explained her partner of 25 years had built a business with over 300 employees, and now has a multimillion-dollar net worth. She had been asking him to get marrie",Yahoo,https://finnhub.io/api/news?id=9ee97f898831557fe4892e65df78eb4fbdd44948d2b909f2a15fe43395ea702f,2025-10-12 18:31:25
MSFT,2025-10-12,Mark Cuban Says Young People Need This AI Skill If They Want To Get Rich,Billionaire Mark Cuban says college students should learn AI integration skills to land high-paying jobs at small businesses that need AI help.,Yahoo,https://finnhub.io/api/news?id=c364cf12679b97c34065b00924756f4bf7ca8dbb2932a919cff3a63769d33750,2025-10-12 16:15:08
MSFT,2025-10-12,"1 Unstoppable Stock That Could Join Nvidia, Apple, Microsoft, Amazon, Alphabet, Meta, and Tesla in the $1 Trillion Club","The boom in artificial intelligence (AI) has led to strong growth for Oracle's business, and more could be on the way.",Yahoo,https://finnhub.io/api/news?id=5aadf94b82e439ed478948fb7d97d96decdde4f675c285107a8f6f14c70f72c2,2025-10-12 15:16:00
MSFT,2025-10-12,Billionaire Bill Gates Has 67% of His Foundation's $48 Billion Portfolio Invested in These 3 Stocks -- and Wall Street Absolutely Loves One of Them,This growth stock could make a lot more money for investors -- and charity.,Yahoo,https://finnhub.io/api/news?id=59b29e619e26e3d35bf53dfd91333947130035979a2aa3172a13a6a5dacca39d,2025-10-12 11:44:00
MSFT,2025-10-12,QGRW: Leading Growth ETF With A Caveat,"Discover QGRW ETF: blending growth & quality in large-cap stocks, outperforming peers but with higher volatility.",SeekingAlpha,https://finnhub.io/api/news?id=f6c6053438f4fd25de8b169e55a88b33958008e521c03c2e5745794154249c57,2025-10-12 11:35:53
MSFT,2025-10-11,Could Buying Amazon Stock Today Set You Up For Life?,"Amazon's stock has lost its luster lately, but there are still plenty of opportunities for the company.",Yahoo,https://finnhub.io/api/news?id=434b0472de689029e4538c7f41ae751001ecc62cbb6aaa1886a4eef9e6e1ee67,2025-10-12 01:30:00
MSFT,2025-10-11,Microsoft (MSFT) Named Morgan Stanley’s Top Pick as CIOs See It Leading Generative AI Spending,"Microsoft Corporation (NASDAQ:MSFT) is one of the Hot AI Stocks to Keep on Your Radar. On October 9, Morgan Stanley reiterated the stock as “Overweight,” calling it their “Top Pick in large-cap software,” and stating that its “valuation is still at a discount to peers.” “Microsoft remains best positioned to capture incremental share of GenAI spend […]",Yahoo,https://finnhub.io/api/news?id=cef913f6b0b5c291f69cf89ffd6562a3f0026b0ed06048615bb32b9a33a5a7d8,2025-10-12 01:18:40
